frame;text
1;O,ATTACKAIRLW,ATTACKAIRLW,oo
2;O,ATTACKAIRLW,ATTACKAIRLW
3;O,ATTACKAIRLW,ATTACKAIRLW
4;O,ATTACKAIRLW,ATTACKAIRLW,_oo
5;O,ATTACKAIRLW,ATTACKAIRLW
6;O,ATTACKAIRLW,ATTACKAIRLW,_oo
7;O,ATTACKAIRLW,ATTACKAIRLW,_oo
8;O,ATTACKAIRLW,ATTACKAIRLW
9;O,ATTACKAIRLW,ATTACKAIRLW,_oo
10;O,ATTACKAIRLW,ATTACKAIRLW,10,00
11;O,ATTACKAIRLW,ATTACKAIRLW,oo
12;O,ATTACKAIRLW,ATTACKAIRLW,12,00
13;O,ATTACKAIRLW,ATTACKAIRLW,13,00
14;O,ATTACKAIRLW,ATTACKAIRLW,14,00
15;O,ATTACKAIRLW,ATTACKAIRLW,15,00
16;oo"41,MAMIVADVLLIV,MAMIVADVLIVv,O
17;oo".21,MAMIVADVLIV,MIMIVADVLLIV,O
18;oo"s!,MAMIVADVLIV,MIMIVADVLLIV,O
19;oop!,MAMIVADVLIV,MIMIVADVLLIV,O
20;oo"oe,MAMIVADVLIV,MIMIVADVLLIV,O
21;O,ATTACKAIRLW,ATTACKAIRLW,el,_oo
22;oo"ze,MIAMIVADVLLV,MAAIVaADVLLV,O
23;oo"cea,MIAMIVADVLLV,MAAIVaADVLLV,O
24;00",2,MAMIVADVLIV,MwIvaDvLiv,oO
25;O,ATTACKAIRLW,ATTACKAIRLW,25,00
26;O,ATTACKAIRLW,ATTACKAIRLW,2b_00
27;oo"2ea,MIAMIVADVLLV,MAAIVaADVLLV,O
28;O,ATTACKAIRLW,ATTACKAIRLW,28,00
29;O,ATTACKAIRLW,ATTACKAIRLW,29,00
30;O,ATTACKAIRLW,ATTACKAIRLW,30,00
31;O,ATTACKAIRLW,ATTACKAIRLW,31,_oo
32;O,ATTACKAIRLW,ATTACKAIRLW,32,00
33;O,ATTACKAIRLW,ATTACKAIRLW,33,00
34;O,ATTACKAIRLW,ATTACKAIRLW,34,_o00
35;O,ATTACKAIRLW,ATTACKAIRLW,35,00
36;O,ATTACKAIRLW,ATTACKAIRLW,3b,_00
37;O,ATTACKAIRLW,ATTACKAIRLW,37,00
38;O,ATTACKAIRLW,ATTACKAIRLW,38,00
39;O,ATTACKAIRLW,ATTACKAIRLW,39,00
40;O,ATTACKAIRLW,ATTACKAIRLW,40,00
41;O,ATTACKAIRLW,ATTACKAIRLW,4!,oo
42;O,ATTACKAIRLW,ATTACKAIRLW,42,00
43;O,ATTACKAIRLW,ATTACKAIRLW,43,00
